id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e00043,yichang,xiaohongshu,2025-07-13T19:50:58+08:00,2025-07-13T19:50:58+08:00,,,0,,,,0.1,,0.0,,0.448,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.56341496256213,30.5476526359887,554061.27,3380959.67,,background
e00044,yichang,12345,2025-07-15T21:12:47+08:00,2025-07-15T21:12:47+08:00,,,0,,,,0.1,,0.0,,0.433,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,110.86241570016709,30.88325341266106,486844.13,3418038.92,,background
e00045,yichang,meituan,2025-07-16T18:49:54+08:00,2025-07-16T18:49:54+08:00,,,0,,,,0.1,,0.0,,0.456,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,110.86247232049696,30.88338101589277,486849.56,3418053.06,,background
e00046,yichang,meituan,2025-07-12T06:01:38+08:00,2025-07-12T06:01:38+08:00,,,0,,,,0.167,,0.0,,0.455,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.96714662690361,30.56975870391389,592780.86,3383673.57,,background
e00047,yichang,weibo,2025-07-14T03:56:46+08:00,2025-07-14T03:56:46+08:00,,,0,,,,0.167,,0.0,,0.467,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.96671999691786,30.569577149247316,592740.1,3383653.09,,background
e00048,yichang,dianping,2025-07-19T18:36:38+08:00,2025-07-19T18:36:38+08:00,,,0,,,,0.167,,0.0,,0.48,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.96754824021423,30.569546970798864,592819.59,3383650.42,,background
e00049,yichang,dianping,2025-07-14T01:31:28+08:00,2025-07-14T01:31:28+08:00,,,0,,,,0.167,,0.0,,0.463,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.96660365969038,30.570738880593485,592727.84,3383781.79,,background
e00050,yichang,meituan,2025-07-18T11:00:45+08:00,2025-07-18T11:00:45+08:00,,,0,,,,0.167,,0.0,,0.421,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.7029648278213,30.502112535795394,567483.24,3375986.06,,background
e00051,yichang,dianping,2025-07-19T18:42:18+08:00,2025-07-19T18:42:18+08:00,磨基山公园绿化漂亮，登高看全城,"磨基山,登高,绿化,全城,公园,夜经济",15,urban_operation,event,满足,0.933,positive,0.76,high,0.579,True,宜昌,relevant,购物服务,3,11,家具城,,T2,林氏家居(宜昌易家居店),core,general,riverside,,111.33187425758418,30.731695732599185,531783.89,3401275.23,林氏家居(宜昌易家居店),购物服务
e00052,yichang,dianping,2025-07-19T07:27:23+08:00,2025-07-19T07:27:23+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_planning,event,满足,0.933,positive,0.79,high,0.585,True,宜昌,relevant,城市生活,11,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.33258310149299,30.732005421105047,531851.67,3401309.77,,core
e00053,yichang,dianping,2025-07-19T02:56:34+08:00,2025-07-19T02:56:34+08:00,,,0,,,,0.1,,0.0,,0.469,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,110.97731206607223,30.885062615202692,497830.61,3418231.61,,background
e00054,yichang,xiaohongshu,2025-07-16T21:02:58+08:00,2025-07-16T21:02:58+08:00,普普通通,普普通通,4,urban_operation,culture,好奇,0.117,neutral,0.48,high,0.446,True,猇亭区,relevant,生活服务,8,0,生活服务,,T2,家政·猇亭区1845,central_outer,general,general,,111.45118974285694,30.6195949937827,543260.86,3388887.02,家政·猇亭区1845,生活服务
e00055,yichang,dianping,2025-07-16T08:34:15+08:00,2025-07-16T08:34:15+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,期待,0.233,positive,0.73,low,0.466,True,猇亭区,relevant,生活服务,10,0,生活服务,,T2,家政·猇亭区1845,central_outer,general,general,,111.45053718393156,30.619885913891476,543198.17,3388919.03,家政·猇亭区1845,生活服务
e00056,yichang,xiaohongshu,2025-07-14T13:46:04+08:00,2025-07-14T13:46:04+08:00,感觉一般,"感觉,一般",4,urban_planning,facility,中性,0.117,neutral,0.36,high,0.451,True,猇亭区,relevant,生活服务,6,2,生活服务,,T2,家政·猇亭区1845,central_outer,general,general,盼BRT,111.45196455413033,30.620271119329086,543334.85,3388962.28,家政·猇亭区1845,生活服务
e00057,yichang,xiaohongshu,2025-07-18T23:34:04+08:00,2025-07-18T23:34:04+08:00,,,0,,,,0.167,,0.0,,0.472,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,110.80366129995754,31.05392455343832,481259.36,3436969.5,,background
e00058,yichang,xiaohongshu,2025-07-15T23:25:46+08:00,2025-07-15T23:25:46+08:00,,,0,,,,0.167,,0.0,,0.469,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,110.80378505704422,31.054788353254622,481271.34,3437065.25,,background
e00059,yichang,dianping,2025-07-15T01:14:04+08:00,2025-07-15T01:14:04+08:00,,,0,,,,0.1,,0.0,,0.468,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.44259294199469,30.34376765656528,542556.4,3358304.92,,background
e00060,yichang,xiaohongshu,2025-07-14T04:38:32+08:00,2025-07-14T04:38:32+08:00,,,0,,,,0.1,,0.0,,0.441,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,110.66938218911734,30.956534800319968,468410.19,3426202.26,,background
e00061,yichang,meituan,2025-07-19T14:23:57+08:00,2025-07-19T14:23:57+08:00,,,0,,,,0.167,,0.0,,0.478,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.41325132051095,30.440376856775917,539696.03,3369004.42,,background
e00062,yichang,dianping,2025-07-18T07:58:44+08:00,2025-07-18T07:58:44+08:00,,,0,,,,0.167,,0.0,,0.47,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.41357612345955,30.43960399933092,539727.54,3368918.85,,background
e00063,yichang,meituan,2025-07-16T06:32:09+08:00,2025-07-16T06:32:09+08:00,,,0,,,,0.167,,0.0,,0.477,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.41322372115661,30.439837763004284,539693.59,3368944.64,,background
e00064,yichang,meituan,2025-07-18T19:11:22+08:00,2025-07-18T19:11:22+08:00,,,0,,,,0.1,,0.0,,0.463,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.28036050815665,30.260414706945813,526980.09,3349014.84,,background
e00065,yichang,meituan,2025-07-12T13:32:45+08:00,2025-07-12T13:32:45+08:00,就这样吧,这样,4,urban_operation,event,好奇,1.0,neutral,0.25,high,0.548,True,宜昌,relevant,体育休闲服务,8,0,医疗保健用品,,T2,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.29350815113574,30.69053338577526,528121.45,3396701.51,健耳听力助听器(宜昌夷陵大道店),体育休闲服务
e00066,yichang,weibo,2025-07-16T11:29:23+08:00,2025-07-16T11:29:23+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,期待,1.0,positive,0.78,high,0.591,True,宜昌,relevant,住宿服务,36,0,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,,111.29331943806618,30.689999488539993,528103.53,3396642.27,宜昌廊桥宾馆,住宿服务
e00067,yichang,dianping,2025-07-19T04:29:41+08:00,2025-07-19T04:29:41+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工,打卡",12,urban_operation,service,失望,1.0,negative,0.6,high,0.577,True,宜昌,relevant,城市生活,4,6,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.2923087658284,30.6900229662052,528006.69,3396644.62,,core
e00068,yichang,12345,2025-07-13T16:09:01+08:00,2025-07-13T16:09:01+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,culture,失望,1.0,negative,0.8,medium,0.596,True,宜昌,relevant,城市生活,5,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.2926744739526,30.69050790100123,528041.58,3396698.48,,core
e00069,yichang,12345,2025-07-16T05:05:33+08:00,2025-07-16T05:05:33+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_operation,event,喜爱,1.0,positive,0.77,low,0.547,True,宜昌,relevant,体育休闲服务,1,1,医疗保健用品,,T2,健耳听力助听器(宜昌夷陵大道店),core,general,venue,夜经济,111.2939055594398,30.69049469728539,528159.54,3396697.32,健耳听力助听器(宜昌夷陵大道店),体育休闲服务
e00070,yichang,xiaohongshu,2025-07-14T01:42:19+08:00,2025-07-14T01:42:19+08:00,没什么特别,"没什么,特别",5,urban_operation,service,中性,1.0,neutral,0.28,medium,0.581,True,宜昌,relevant,住宿服务,6,3,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,业态,111.2927991892565,30.690458688863895,528053.55,3396693.05,宜昌廊桥宾馆,住宿服务
e00071,yichang,meituan,2025-07-14T12:49:53+08:00,2025-07-14T12:49:53+08:00,万达广场开业带动周边活力,"万达,开业,活力,周边,广场",12,urban_operation,service,满足,1.0,positive,0.61,medium,0.621,True,宜昌,relevant,住宿服务,0,1,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,,111.29332708935763,30.689821064432845,528104.31,3396622.49,宜昌廊桥宾馆,住宿服务
e00072,yichang,weibo,2025-07-12T16:04:32+08:00,2025-07-12T16:04:32+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_operation,event,愤怒,1.0,negative,0.9,low,0.551,True,宜昌,relevant,城市生活,5,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.29273385735844,30.690489981574558,528047.28,3396696.51,,core
e00073,yichang,12345,2025-07-13T01:54:03+08:00,2025-07-13T01:54:03+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,facility,期待,1.0,positive,0.79,high,0.555,True,宜昌,relevant,城市生活,4,3,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.29257949857967,30.69035651886979,528032.53,3396681.67,,core
e00074,yichang,dianping,2025-07-17T08:13:20+08:00,2025-07-17T08:13:20+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,满足,1.0,positive,0.73,high,0.584,True,宜昌,relevant,住宿服务,0,4,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,,111.29317745595728,30.68970238171367,528090.01,3396609.3,宜昌廊桥宾馆,住宿服务
e00075,yichang,12345,2025-07-14T08:49:51+08:00,2025-07-14T08:49:51+08:00,也就那样吧,那样,5,urban_operation,service,中性,1.0,neutral,0.3,low,0.551,True,宜昌,relevant,住宿服务,3,1,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,业态,111.29331640718551,30.690407883582953,528103.12,3396687.55,宜昌廊桥宾馆,住宿服务
e00076,yichang,xiaohongshu,2025-07-18T17:31:28+08:00,2025-07-18T17:31:28+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_operation,event,愤怒,1.0,negative,0.79,medium,0.579,True,宜昌,relevant,体育休闲服务,4,6,医疗保健用品,,T2,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.29374882979288,30.690912869853097,528144.4,3396743.64,健耳听力助听器(宜昌夷陵大道店),体育休闲服务
e00077,yichang,12345,2025-07-16T23:52:47+08:00,2025-07-16T23:52:47+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,喜爱,1.0,positive,0.97,low,0.565,True,宜昌,relevant,体育休闲服务,9,1,医疗保健用品,,T2,健耳听力助听器(宜昌夷陵大道店),core,general,venue,夜经济,111.293037026603,30.690532477197404,528076.31,3396701.29,健耳听力助听器(宜昌夷陵大道店),体育休闲服务
e00078,yichang,dianping,2025-07-16T06:21:56+08:00,2025-07-16T06:21:56+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_operation,service,失望,1.0,negative,0.76,medium,0.574,True,宜昌,relevant,住宿服务,4,7,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,收费不合理,111.29310678785527,30.690002427406743,528083.15,3396642.55,宜昌廊桥宾馆,住宿服务
e00079,yichang,xiaohongshu,2025-07-13T06:52:19+08:00,2025-07-13T06:52:19+08:00,营业十二小时,"十二,营业,小时,打卡",6,urban_operation,service,好奇,1.0,neutral,0.39,low,0.591,True,宜昌,relevant,住宿服务,4,0,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,业态,111.29285549681381,30.690163644087377,528059.03,3396660.36,宜昌廊桥宾馆,住宿服务
e00080,yichang,12345,2025-07-13T01:26:49+08:00,2025-07-13T01:26:49+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_operation,service,愤怒,1.0,negative,0.67,medium,0.597,True,宜昌,relevant,住宿服务,3,4,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,,111.29309245726937,30.689962589017668,528081.79,3396638.13,宜昌廊桥宾馆,住宿服务
e00081,yichang,12345,2025-07-19T10:57:23+08:00,2025-07-19T10:57:23+08:00,感觉一般,"感觉,一般",4,urban_operation,service,中性,1.0,neutral,0.23,high,0.585,True,宜昌,relevant,住宿服务,12,0,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,业态调整,111.29308025784353,30.689716104295123,528080.69,3396610.8,宜昌廊桥宾馆,住宿服务
e00082,yichang,meituan,2025-07-19T16:36:37+08:00,2025-07-19T16:36:37+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_operation,service,失望,1.0,negative,0.92,medium,0.616,True,宜昌,relevant,住宿服务,0,0,宾馆酒店,,T2,宜昌廊桥宾馆,core,general,commercial,,111.29330508132249,30.689810466006815,528102.21,3396621.31,宜昌廊桥宾馆,住宿服务
e00083,yichang,meituan,2025-07-16T07:39:14+08:00,2025-07-16T07:39:14+08:00,,,0,,,,0.5,,0.0,,0.449,True,宜昌,,,0,0,,,T2,,outside_cc,general,,,111.64955131508076,31.05571392309011,561999.45,3437332.62,,background
