id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e00057,yichang,xiaohongshu,2026-05-05T19:03:02+08:00,2026-05-05T19:03:02+08:00,磨基山公园绿化漂亮，登高看全城,"磨基山,登高,绿化,全城,公园",15,urban_operation,event,喜爱,1.0,positive,1.0,high,0.532,True,宜昌,relevant,城市生活,15,6,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,riverside,长江夜游,111.3327,30.7313,531866.7,3.4012308e+06,,core,0.98,Very Positive,0.15,喜悦满意,喜悦满意,,
e00058,yichang,meituan,2026-05-06T07:31:14+08:00,2026-05-06T07:31:14+08:00,磨基山公园绿化漂亮，登高看全城,"磨基山,登高,绿化,全城,公园",15,urban_operation,service,期待,1.0,positive,1.0,medium,0.597,True,宜昌,relevant,购物服务,0,4,家具城,,T3,林氏家居(宜昌易家居店),core,general,riverside,,111.332,30.7317,531792.44,3.401277e+06,林氏家居(宜昌易家居店),购物服务,0.98,Very Positive,0.15,喜悦满意,喜悦满意,,
e00059,yichang,xiaohongshu,2026-05-01T22:34:53+08:00,2026-05-01T22:34:53+08:00,滨江公园散步看江景很惬意,"江景,滨江,惬意,散步,公园",12,urban_renewal,service,满足,1.0,positive,1.0,medium,0.62,True,宜昌,relevant,城市生活,2,0,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,riverside,,111.3322,30.7315,531812.6,3.4012542e+06,,core,1.0,Very Positive,0.12,喜悦满意,喜悦满意,,
e00060,yichang,xiaohongshu,2026-05-04T14:39:20+08:00,2026-05-04T14:39:20+08:00,普普通通,普普通通,4,urban_governance,facility,中性,0.2,neutral,0.2,low,0.453,True,小溪塔,relevant,交通设施服务,2,1,交通设施服务,,T3,客运站·小溪塔333,central_outer,transit_hub,traffic,,111.372,30.7769,535610.94,3.406303e+06,客运站·小溪塔333,交通设施服务,0.5,Neutral,0.04,其他,其他,,
e00061,yichang,xiaohongshu,2026-05-04T00:30:20+08:00,2026-05-04T00:30:20+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,喜爱,1.0,positive,1.0,high,0.429,True,猇亭区,relevant,生活服务,2,1,生活服务,,T3,家政·猇亭区1845,central_outer,general,general,,111.4509,30.6193,543231.6,3.388853e+06,家政·猇亭区1845,生活服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e00062,yichang,12345,2026-05-02T00:27:46+08:00,2026-05-02T00:27:46+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,期待,1.0,positive,1.0,low,0.457,True,猇亭区,relevant,生活服务,3,4,生活服务,,T3,家政·猇亭区1845,central_outer,general,general,,111.4514,30.6196,543280.8,3.388885e+06,家政·猇亭区1845,生活服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e00069,yichang,xiaohongshu,2026-05-03T13:50:56+08:00,2026-05-03T13:50:56+08:00,一般般,一般般,3,urban_operation,service,好奇,0.2,neutral,0.2,high,0.564,True,宜昌,relevant,住宿服务,23,0,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2939,30.6898,528163.06,3.3966248e+06,宜昌廊桥宾馆,住宿服务,0.5,Neutral,0.03,其他,其他,,
e00070,yichang,dianping,2026-05-02T12:15:27+08:00,2026-05-02T12:15:27+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,期待,0.9,positive,0.9,low,0.58,True,宜昌,relevant,住宿服务,6,2,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2928,30.6904,528050.4,3.3966815e+06,宜昌廊桥宾馆,住宿服务,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e00071,yichang,dianping,2026-05-04T22:23:04+08:00,2026-05-04T22:23:04+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_operation,service,失望,0.86,negative,0.86,medium,0.581,True,宜昌,relevant,住宿服务,15,0,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2933,30.6898,528104.3,3.3966182e+06,宜昌廊桥宾馆,住宿服务,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e00072,yichang,meituan,2026-05-02T11:01:30+08:00,2026-05-02T11:01:30+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日",10,urban_operation,event,愤怒,0.8,negative,0.8,high,0.631,True,宜昌,relevant,体育休闲服务,6,1,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.2931,30.6905,528085.5,3.3966978e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.2,Very Negative,0.1,不满抱怨,不满抱怨,,
e00073,yichang,weibo,2026-05-02T12:05:19+08:00,2026-05-02T12:05:19+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",13,urban_operation,event,期待,1.0,positive,1.0,medium,0.589,True,宜昌,relevant,体育休闲服务,3,2,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.2933,30.691,528097.0,3.3967498e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.97,Very Positive,0.13,喜悦满意,喜悦满意,,
e00074,yichang,xiaohongshu,2026-05-06T09:49:41+08:00,2026-05-06T09:49:41+08:00,万达广场开业带动周边活力,"万达,开业,活力,周边,广场",12,urban_operation,service,满足,1.0,positive,1.0,high,0.598,True,宜昌,relevant,住宿服务,1,8,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2928,30.69,528053.56,3.3966448e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e00075,yichang,12345,2026-05-01T00:42:44+08:00,2026-05-01T00:42:44+08:00,也就那样吧,那样,5,urban_operation,event,中性,0.242,neutral,0.242,medium,0.59,True,宜昌,relevant,体育休闲服务,7,3,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.293,30.6905,528068.2,3.3966972e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.53,Neutral,0.05,其他,其他,,
e00076,yichang,xiaohongshu,2026-05-01T14:00:53+08:00,2026-05-01T14:00:53+08:00,夜经济让城市更有活力了,"活力,城市,经济",11,urban_operation,event,期待,1.0,positive,1.0,low,0.632,True,宜昌,relevant,体育休闲服务,2,0,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.2927,30.691,528043.94,3.3967482e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.94,Very Positive,0.11,喜悦满意,喜悦满意,,
e00077,yichang,12345,2026-05-02T03:27:17+08:00,2026-05-02T03:27:17+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_operation,event,期待,1.0,positive,1.0,high,0.621,True,宜昌,relevant,体育休闲服务,7,8,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,夜经济,111.2932,30.6909,528093.2,3.3967462e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,1.0,Very Positive,0.09,喜悦满意,喜悦满意,,
e00078,yichang,weibo,2026-05-05T23:22:04+08:00,2026-05-05T23:22:04+08:00,万达广场开业带动周边活力,"万达,开业,活力,周边,广场",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.583,True,宜昌,relevant,住宿服务,4,3,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2931,30.6903,528081.75,3.396673e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e00079,yichang,weibo,2026-05-03T20:39:20+08:00,2026-05-03T20:39:20+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_operation,service,失望,0.68,negative,0.68,low,0.596,True,宜昌,relevant,住宿服务,8,5,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2936,30.6899,528127.94,3.3966368e+06,宜昌廊桥宾馆,住宿服务,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e00080,yichang,meituan,2026-05-01T02:13:13+08:00,2026-05-01T02:13:13+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周",12,urban_operation,service,愤怒,1.0,negative,1.0,low,0.576,True,宜昌,relevant,住宿服务,0,1,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2929,30.6904,528061.06,3.3966878e+06,宜昌廊桥宾馆,住宿服务,0.06,Very Negative,0.12,不满抱怨,不满抱怨,,
e00081,yichang,dianping,2026-05-01T10:19:24+08:00,2026-05-01T10:19:24+08:00,万达广场开业带动周边活力,"万达,开业,活力,周边,广场",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.576,True,宜昌,relevant,住宿服务,4,2,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,网红,111.2933,30.6902,528099.56,3.3966665e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e00082,yichang,meituan,2026-05-04T15:57:54+08:00,2026-05-04T15:57:54+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_operation,service,失望,0.68,negative,0.68,medium,0.589,True,宜昌,relevant,住宿服务,0,3,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2935,30.6904,528118.2,3.3966825e+06,宜昌廊桥宾馆,住宿服务,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e00083,yichang,dianping,2026-05-02T02:29:29+08:00,2026-05-02T02:29:29+08:00,万达广场开业带动周边活力,"万达,开业,活力,周边,广场",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.602,True,宜昌,relevant,住宿服务,1,4,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,网红,111.2928,30.6899,528056.44,3.3966308e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e00084,yichang,xiaohongshu,2026-05-01T08:06:00+08:00,2026-05-01T08:06:00+08:00,万达广场开业带动周边活力,"万达,开业,活力,周边,广场",12,urban_operation,service,喜爱,1.0,positive,1.0,low,0.573,True,宜昌,relevant,住宿服务,10,1,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2925,30.6899,528024.9,3.396634e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e00085,yichang,meituan,2026-05-01T15:51:19+08:00,2026-05-01T15:51:19+08:00,价格普通,"普通,价格",4,urban_governance,service,中性,0.298,neutral,0.298,medium,0.586,True,宜昌,relevant,住宿服务,10,1,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,业态,111.2935,30.6901,528124.5,3.3966528e+06,宜昌廊桥宾馆,住宿服务,0.57,Neutral,0.04,其他,其他,,
e00086,yichang,meituan,2026-05-06T12:17:20+08:00,2026-05-06T12:17:20+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_operation,service,失望,0.68,negative,0.68,medium,0.599,True,宜昌,relevant,住宿服务,2,0,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2932,30.6901,528095.5,3.3966512e+06,宜昌廊桥宾馆,住宿服务,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e00087,yichang,xiaohongshu,2026-05-01T03:09:11+08:00,2026-05-01T03:09:11+08:00,夜经济让城市更有活力了,"活力,城市,经济",11,urban_operation,event,满足,1.0,positive,1.0,high,0.593,True,宜昌,relevant,体育休闲服务,25,4,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.2938,30.6907,528146.75,3.3967252e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.94,Very Positive,0.11,喜悦满意,喜悦满意,,
e00088,yichang,12345,2026-05-06T10:23:06+08:00,2026-05-06T10:23:06+08:00,设双向四车道,"车道,双向",6,urban_operation,service,中性,0.312,neutral,0.312,medium,0.625,True,宜昌,relevant,城市生活,10,0,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.2925,30.6903,528027.0,3.396678e+06,,core,0.42,Neutral,0.06,其他,其他,,
e00089,yichang,xiaohongshu,2026-05-02T03:53:36+08:00,2026-05-02T03:53:36+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_operation,event,愤怒,1.0,negative,1.0,low,0.629,True,宜昌,relevant,体育休闲服务,4,2,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.2929,30.6909,528061.3,3.3967368e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.01,Very Negative,0.11,失望厌恶,失望厌恶,,
e00090,yichang,12345,2026-05-04T17:46:06+08:00,2026-05-04T17:46:06+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_governance,facility,满足,1.0,positive,1.0,high,0.576,True,宜昌,relevant,体育休闲服务,8,2,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.2928,30.6905,528051.25,3.3966998e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.94,Very Positive,0.12,喜悦满意,喜悦满意,,
e00091,yichang,meituan,2026-05-04T18:38:06+08:00,2026-05-04T18:38:06+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_operation,event,失望,1.0,negative,1.0,low,0.632,True,宜昌,relevant,体育休闲服务,1,1,医疗保健用品,,T3,健耳听力助听器(宜昌夷陵大道店),core,general,venue,,111.2933,30.6905,528102.4,3.396697e+06,健耳听力助听器(宜昌夷陵大道店),体育休闲服务,0.01,Very Negative,0.11,失望厌恶,失望厌恶,,
e00092,yichang,meituan,2026-05-04T10:09:10+08:00,2026-05-04T10:09:10+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_operation,service,期待,1.0,positive,1.0,high,0.606,True,宜昌,relevant,住宿服务,0,1,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,网红,111.2939,30.6903,528156.06,3.396676e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e00093,yichang,dianping,2026-05-04T08:21:03+08:00,2026-05-04T08:21:03+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_operation,service,满足,1.0,positive,1.0,low,0.585,True,宜昌,relevant,住宿服务,1,0,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2928,30.69,528056.4,3.3966395e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e00094,yichang,meituan,2026-05-06T03:53:14+08:00,2026-05-06T03:53:14+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,event,满足,1.0,positive,1.0,medium,0.62,True,宜昌,relevant,城市生活,17,2,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.2925,30.6904,528026.75,3.3966895e+06,,core,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e00095,yichang,dianping,2026-05-05T15:21:25+08:00,2026-05-05T15:21:25+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_renewal,facility,喜爱,1.0,positive,1.0,medium,0.586,True,宜昌,relevant,城市生活,8,2,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.2924,30.6905,528014.5,3.3966955e+06,,core,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e00096,yichang,weibo,2026-05-06T23:35:48+08:00,2026-05-06T23:35:48+08:00,也就那样吧,那样,5,urban_operation,service,好奇,0.242,neutral,0.242,high,0.63,True,宜昌,relevant,住宿服务,6,0,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,,111.2929,30.6904,528067.4,3.3966845e+06,宜昌廊桥宾馆,住宿服务,0.53,Neutral,0.05,其他,其他,,
e00097,yichang,meituan,2026-05-02T06:59:56+08:00,2026-05-02T06:59:56+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_operation,service,期待,1.0,positive,1.0,medium,0.608,True,宜昌,relevant,住宿服务,14,5,宾馆酒店,,T3,宜昌廊桥宾馆,core,general,commercial,网红,111.2936,30.6898,528126.3,3.3966172e+06,宜昌廊桥宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
